评论ID,酒店ID,酒店名称,用户昵称,评分,评级,评论内容,入住日期,评论日期,房型,有用数,图片列表,视频列表,酒店回复内容,酒店回复日期,酒店回复IP,用户评论数,用户头像,语言,满分
1951865997,404956,昆明中维翠湖宾馆,端木怡然,4,,地理位置优越，房间偏小,2026/5/1 0:00,2026/5/18 12:16,商务城景双床房,0,,,尊敬的客人：感谢您的评价与中肯反馈！恰逢宾馆70周年华诞，能在这一特殊时刻迎来您的入住，我们倍感荣幸。很高兴您认可我们优越的地理位置，也由衷感谢您对房间空间的坦诚建议。作为承载城市记忆的老牌宾馆，我们也一直在探索优化空间体验的方式，您的反馈将成为我们七秩焕新路上的重要参考。期待未来能以更完善的状态，再次迎接您的到来，与您共鉴翠湖之畔的七秩风华。,2026/5/18 0:00,发布于云南,27,https://dimg04.c-ctrip.com/images/1h66d12000b6w92xt1F58_C_130_130_Q70.jpg,CN,5
1947401397,404956,昆明中维翠湖宾馆,_WeChat276478****,5,超棒,房间很有特色哦,2026/5/1 0:00,2026/5/14 14:13,商务城景大床房,0,,,尊敬的宾客，您好！非常感谢您给予我们的满分评价与认可，也很高兴您能感受到房间的特色巧思。翠湖宾馆70载时光沉淀，始终致力于为每一位宾客打造兼具品质与温度的入住体验。您的满意，是我们前行路上最珍贵的动力。期待未来的日子里，能再次与您相逢在春城，共赴下一段美好时光。,2026/5/15 0:00,发布于云南,7,https://dimg04.c-ctrip.com/images/0Z84y120008wz3z68DE4B_C_130_130_Q70.jpg,CN,5
1952247815,404956,昆明中维翠湖宾馆,雲之云兮,5,超棒,房间连通很方便家庭住，只是缺一个公共的空间,2026/5/1 0:00,2026/5/18 17:01,亲亲宝贝连通房,0,,,感谢您选择翠湖宾馆并赠予满分好评！恰逢宾馆70周年华诞，能在这一重要时刻迎来您的信赖，我们倍感荣幸。很高兴您认可房间连通设计为家庭出行带来的便利；您对公共空间的宝贵建议我们已认真记录，将融入七秩新程的优化规划中。七十年初心不改，感恩一路相伴，期待与您再赴湖光之约，共鉴下一段华章！,2026/5/18 0:00,发布于云南,7,https://dimg04.c-ctrip.com/images/27c2m12000na9j4bl5392_C_130_130_Q70.jpg,CN,5
1948968456,404956,昆明中维翠湖宾馆,访客,5,超棒,"Very nice room, super well located! It’s right in the heart of the park and it’s genuinely a great place to stay and walk around",2026/5/1 0:00,2026/5/15 18:56,商务城景大床房,1,,,亲爱的宾客，感谢您给予我们满分的肯定！今年是翠湖宾馆的70周年，我们始终守护着翠湖畔的这份静谧与美好，也由衷开心这份自然惬意能被您真切感受到。期待您再次漫步翠湖之畔，与我们一同分享70周年的温暖时光，我们将一如既往为您提供贴心服务，伴您度过舒心惬意的旅程。,2026/5/16 0:00,,3,https://dimg04.c-ctrip.com/images/0AS1k120009l60yh36D69_C_130_130_Q70.jpg,en,5
1945127927,404956,昆明中维翠湖宾馆,多米仔,5,超棒,酒店与翠湖一路之隔，无论是去翠湖散步，还是周边小路city walk都极其方便。虽然已有70年历史，但养护的不错，并没有陈旧的感觉。泳池非常棒，可以用清澈来形容。早餐也好吃，咖啡是此次云南行里最好喝的。前台的工作人员热情周到。希望礼宾能更主动一点吧，来去的时候都没看到人。总的来说，挺满意的。,2026/5/1 0:00,2026/5/12 9:59,商务城景大床房,0,https://images4.c-ctrip.com/images/0235s12000sg8fxisEBC5_R_150_150_R5_Q70_D.jpg; https://images4.c-ctrip.com/images/0233812000sg89jia0EC5_R_150_150_R5_Q70_D.jpg; https://images4.c-ctrip.com/images/0236512000sg8pvuz4875_R_150_150_R5_Q70_D.jpg; https://images4.c-ctrip.com/images/0236h12000sg8m90pF287_R_150_150_R5_Q70_D.jpg,,亲爱的宾客，看到您的评价，我们整个团队都倍感温暖与鼓舞！能在翠湖宾馆70周年之际，为您提供一段满意的旅程，我们深感荣幸。您对酒店位置、环境和早餐的认可，是我们前进的最大动力；您对礼宾服务的建议，我们也已记录并将积极改进，力求下次为您带来更周到的体验。感谢您的包容与喜爱，期待在春城的湖光里，与您再次相逢。,2026/5/12 0:00,发布于云南,16,https://dimg04.c-ctrip.com/images/Z80v180000014hggzEE88_C_130_130_Q70.jpg,CN,5
1943540765,404956,昆明中维翠湖宾馆,_WeChat228324****,5,超棒,4点被蚊子吵醒，工作人员把电热蚊香液送到房间了，早餐也很不错,2026/5/1 0:00,2026/5/10 18:20,商务城景大床房,0,,,尊敬的宾客，您好！非常感谢您在翠湖宾馆70周年之际分享入住体验，也特别感谢您对我们服务的理解与认可。很抱歉蚊虫给您的入住带来了困扰，也感谢您对我们同事快速响应的肯定。这份及时的关怀，正是我们70年来“宾至如归”服务理念的体现。我们会持续优化细节管理，也很高兴您对早餐感到满意。期待在未来的旅程中，再次为您带来舒心的入住体验。,2026/5/11 0:00,发布于云南,8,https://dimg04.c-ctrip.com/images/27c6412000na9jnck75BB_C_130_130_Q70.jpg,CN,5
1943142687,404956,昆明中维翠湖宾馆,匿名用户,5,超棒,服务超好！,2026/5/1 0:00,2026/5/10 15:36,商务城景双床房,0,,,尊敬的宾客，非常感谢您在翠湖宾馆70周年之际给予的满分好评！您一句“服务超好”的认可，是我们70载匠心服务最温暖的回响。我们始终以诚挚之心，为每一位宾客打造宾至如归的体验。期待未来能再次与您相遇，共赴更多美好时光！,2026/5/11 0:00,发布于云南,2,https://dimg04.c-ctrip.com/images/0206y1200093jha2e8811_C_130_130_Q70.jpg,CN,5
1943079781,404956,昆明中维翠湖宾馆,M23814****,5,超棒,干净卫生床品特别棒。翠湖公园就是宾馆的后花园。周边好多好多吃的饭店。推荐给亲们。,2026/5/1 0:00,2026/5/10 15:00,商务城景双床房,0,,,尊敬的宾客，您好！非常感谢您在翠湖宾馆70周年之际的分享与推荐！很高兴您能感受到我们对卫生细节的坚守，也很荣幸翠湖公园的景致与周边烟火气，能为您的旅程增添美好。我们会继续用心守护这份雅致与舒适，期待未来再次迎接您和亲友的到来，一同解锁更多翠湖周边的美好！,2026/5/11 0:00,发布于云南,25,https://dimg04.c-ctrip.com/images/27c2112000na9j9p95174_C_130_130_Q70.jpg,CN,5
1943025859,404956,昆明中维翠湖宾馆,M233671****,5,超棒,反复对比了很多酒店，最终选择这家，很有腔调的一家酒店，在翠湖旁边，外出很方便，早餐有很多当地特色美食，服务人员大李颖，小黑非常周到！下次来还会选择的酒店！,2026/5/1 0:00,2026/5/10 14:33,商务城景大床房,0,https://images4.c-ctrip.com/images/0233612000sflsmtvEF74_R_150_150_R5_Q70_D.jpg; https://images4.c-ctrip.com/images/0232k12000sfltlu1584F_R_150_150_R5_Q70_D.jpg; https://images4.c-ctrip.com/images/0234312000sflpro61269_R_150_150_R5_Q70_D.jpg,,尊敬的宾客您好！收到您的满分好评，我们倍感荣幸！感谢您在众多酒店中选择了翠湖宾馆，也特别感谢您对大李颖、小黑两位同事服务的肯定。翠湖宾馆毗邻翠湖，我们一直用心打造兼具本地特色与人文底蕴的入住体验，本地特色早餐也是我们希望传递给宾客的一份心意。恰逢宾馆70周年，我们将带着这份认可继续打磨服务细节，期待您再次归来，解锁更多翠湖美好，祝您万事顺意！,2026/5/10 0:00,发布于云南,3,https://dimg04.c-ctrip.com/images/27c2u12000na9jl4c55A2_C_130_130_Q70.jpg,CN,5
1948980454,404956,昆明中维翠湖宾馆,FLO@G605,4.2,,"地點方便, 附近有景點, 但又寧靜, 景色优美, 酒店員工服務態度非常好.  只是房間有些舊, 然後就是餐廳很多餐牌的食物都沒有...",2026/5/1 0:00,2026/5/15 19:14,商务城景大床房,0,https://images4.c-ctrip.com/images/0230j12000shmlaodFFA8_R_150_150_R5_Q70_D.png; https://images4.c-ctrip.com/images/0236012000shmlg82D83E_R_150_150_R5_Q70_D.png; https://images4.c-ctrip.com/images/0236812000shmlvl543E2_R_150_150_R5_Q70_D.png,,尊敬的宾客，非常感谢您在翠湖宾馆70周年之际，留下这份宝贵的入住反馈！很高兴您认可我们的地理位置、周边环境与员工服务，您的肯定是我们70年坚守服务初心的动力。针对您提到的房间设施与餐厅餐品问题，我们已第一时间反馈并推进优化，后续将结合周年焕新计划升级细节服务，努力为您呈现更完善的入住体验。诚挚邀请您再次光临，与我们一同见证翠湖宾馆70周年的成长与蜕变！,2026/5/16 0:00,,1,https://dimg04.c-ctrip.com/images/0a23s224x988adwz3A83A_C_130_130_Q70.jpg,zh,5
1944674837,404956,昆明中维翠湖宾馆,320307****,5,超棒,非常不错。各方面条件都是不错的。,2026/5/1 0:00,2026/5/11 18:28,商务城景大床房,0,,,尊敬的宾客，感谢您为我们打出满分好评！恰逢宾馆70周年之际，能收获您全方位的认可，我们倍感荣幸。70载初心不变，每一份细致的服务都只为给您带来舒心的体验，您的满意是我们前行的最大动力。期待在未来的日子里，继续伴您同行，祝您生活愉快！,2026/5/12 0:00,发布于云南,10,https://dimg04.c-ctrip.com/images/27c1412000na9jj3x7258_C_130_130_Q70.jpg,CN,5
1946558953,404956,昆明中维翠湖宾馆,0078****,4.5,很好,房间有点儿来了，有些设施失修了。环境和地理位置都非常棒。,2026/5/1 0:00,2026/5/13 16:39,行政湖景大床房,0,,,尊敬的宾客，您好！非常感谢您抽出宝贵时间分享入住体验，也感谢您对我们环境与地理位置的认可。对于您提到的部分设施问题，我们高度重视，已第一时间反馈给相关部门进行检修维护。翠湖宾馆历经70年沉淀，始终以宾客体验为核心打磨服务细节。我们真诚期待您的再次光临，用更完善的设施与更贴心的服务，回馈您的信任与支持。,2026/5/15 0:00,发布于云南,8,https://dimg04.c-ctrip.com/images/27c0812000na9jbqk7A54_C_130_130_Q70.jpg,CN,5
1943705977,404956,昆明中维翠湖宾馆,M47242****,5,超棒,酒店干净卫生，设施完备。特别感谢大李颖小姐姐热情耐心且周到的服务。,2026/5/1 0:00,2026/5/10 23:14,商务城景大床房,0,,,尊敬的宾客，您好！非常感谢您在翠湖宾馆70周年之际，对我们服务的认可与表扬！很荣幸我们的同事大李颖能为您带来贴心周到的服务，她的用心也正是我们70年来“宾至如归”服务理念的缩影。我们会将这份鼓励传递给她，也期待在未来的旅程中，再次为您带来温暖舒心的入住体验。,2026/5/11 0:00,发布于云南,8,https://dimg04.c-ctrip.com/images/27c6c12000na9je1x4B57_C_130_130_Q70.jpg,CN,5
1943238593,404956,昆明中维翠湖宾馆,匿名用户,4.2,,"酒店坐落在翠湖湖畔，这是选择入住的主要原因。
办理入住时，前台精选了枝玫瑰，颇有仪式感。
入住后，无论是硬件设施还是宾客服务，处处感受到old school的做派，谈不上好也说不出不好。
酒店自助早餐，品种不算太丰富，味道也中规中矩。相对早餐，中餐厅菜品则对本人胃口，还不错。",2026/5/1 0:00,2026/5/10 16:35,商务城景双床房,0,,,尊敬的宾客，您好！非常感谢您在翠湖宾馆70周年之际，抽出宝贵时间分享您的入住体验。很高兴翠湖的景致和办理入住时的仪式感能给您留下深刻印象，也感谢您对我们服务的中肯评价。对于您提到的早餐建议，我们已第一时间反馈给相关部门，后续也会结合70周年焕新计划，持续优化餐饮与服务细节。再次感谢您的坦诚反馈，期待未来能以更完善的面貌，迎接您的再次光临。,2026/5/11 0:00,发布于云南,20,https://dimg04.c-ctrip.com/images/0206y1200093jha2e8811_C_130_130_Q70.jpg,CN,5
1943653613,404956,昆明中维翠湖宾馆,M8346****,4.2,,房间已经小了，还摆了个超大的电视柜，超级占地方！老钱风的装修风格，设施有些年头了。住店客人多是35+，不是亲子酒店，带小孩的不建议。服务态度好；早餐在**上买的券，比较划算，早餐没惊喜，一般。没有自助洗衣房，空调声音大。   绝对的优势是：翠湖公园就在对面，周边环境优雅宁静舒适，几个人文景点都在附近，地理位置十分便利。,2026/5/1 0:00,2026/5/10 21:22,商务城景双床房,0,https://images4.c-ctrip.com/images/0232712000sfpcc4m60F0_R_150_150_R5_Q70_D.jpg; https://images4.c-ctrip.com/images/0233x12000sfph8h1A631_R_150_150_R5_Q70_D.jpg; https://images4.c-ctrip.com/images/0231n12000sfpibjn94EF_R_150_150_R5_Q70_D.jpg,,尊敬的宾客，您好！非常感谢您在翠湖宾馆70周年之际，抽出宝贵时间分享您的入住体验。很高兴您认可我们的服务态度与地理位置优势，翠湖公园近在咫尺的雅致环境，也是我们一直用心守护的城市美好。对于您提到的房间设施、装修风格等建议，我们已第一时间反馈给相关部门，后续也会结合70周年焕新计划，持续优化宾客的入住体验。再次感谢您的坦诚反馈，期待未来能以更完善的面貌，迎接您的再次光临。,2026/5/11 0:00,发布于云南,5,https://dimg04.c-ctrip.com/images/27c2f12000na9jaezFEED_C_130_130_Q70.jpg,CN,5
1943424679,404956,昆明中维翠湖宾馆,205311****,4.6,很好,酒店位置很好，在翠湖边空气清新,2026/5/1 0:00,2026/5/10 17:38,行政城景双床房,0,,,尊敬的宾客，您好！非常感谢您在翠湖宾馆70周年之际的分享与好评！很高兴您能喜欢翠湖湖畔的清新景致，这片与宾馆相伴的湖光，也是我们70年来一直用心守护的城市美好。期待未来能再次迎接您的到来，与您一同感受翠湖的四季风光与我们的匠心服务。,2026/5/11 0:00,发布于云南,8,https://dimg04.c-ctrip.com/images/27c3k12000na9jmdu23FE_C_130_130_Q70.jpg,CN,5
1938013591,404956,昆明中维翠湖宾馆,匿名用户,5,超棒,房间很好干净，环境优雅，紧邻公园方便，能免费游泳，早餐种类多，服务热情,2026/5/1 0:00,2026/5/6 14:36,商务城景双床房,0,https://images4.c-ctrip.com/images/0232012000se5qow86439_R_150_150_R5_Q70_D.jpg; https://images4.c-ctrip.com/images/0233912000se5kcl2F353_R_150_150_R5_Q70_D.jpg; https://images4.c-ctrip.com/images/0232v12000se5hrub2470_R_150_150_R5_Q70_D.jpg,,尊敬的宾客，非常感谢您细致的分享与全五星好评！恰逢翠湖宾馆70周年，很高兴我们的房间环境、配套设施与热忱服务，能为您带来一段舒心惬意的入住体验。七十载匠心打磨，我们会继续守护这份美好，期待您再次光临，解锁更多周年限定温暖，祝您一切顺利！,2026/5/7 0:00,发布于云南,6,https://dimg04.c-ctrip.com/images/0206y1200093jha2e8811_C_130_130_Q70.jpg,CN,5
1942852787,404956,昆明中维翠湖宾馆,abcd556082,3.3,,"老牌酒店，服务还行，房间老旧了，而且格局不够开阔，房间偏小，
卫生：需要加强，早餐味道不错，客房服务不错，前台服务差强人意！",2026/5/1 0:00,2026/5/10 11:49,商务城景双床房,0,https://images4.c-ctrip.com/images/0236q12000sfjpxaj52D5_R_150_150_R5_Q70_D.jpg; https://images4.c-ctrip.com/images/0234o12000sfk0k8w824E_R_150_150_R5_Q70_D.jpg; https://images4.c-ctrip.com/images/0233k12000sfk2ujy029C_R_150_150_R5_Q70_D.jpg; https://images4.c-ctrip.com/images/0231x12000sfk2jhm51FE_R_150_150_R5_Q70_D.jpg,,尊敬的宾客，您好！非常感谢您抽出宝贵时间分享此次入住体验。对于您提到的前台服务体验不佳、房间设施老旧、卫生细节待加强的问题，我们深感抱歉。我们已第一时间将您的反馈同步至前厅部、客房部及质检小组，将立即开展专项复盘与整改：针对前台服务开展服务礼仪与沟通技巧强化培训；针对客房设施老化问题，我们已纳入升级改造计划，同时将加强卫生巡检力度，确保细节品质。您对早餐口味与客房服务的认可，是我们前进的动力。翠湖宾馆作为拥有70年历史的本土老牌酒店，我们始终珍视每一位宾客的意见，也正以更严苛的标准打磨服务与硬件。期待未来能有机会再次为您服务，以全新的面貌弥补此次遗憾。,2026/5/10 0:00,发布于云南,19,https://dimg04.c-ctrip.com/images/0Z83912000r3wr6bp682A_C_130_130_Q70.jpg,CN,5
